item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
270914868,"Sage RESPONSE 476-4 Detachable Line 4, 7'6"" Fly Rod + Rod Tube - Sports, Fishing",221.0,16,2026-07-24T19:15:00,106,Sports > Sporting Equipment > Fishing,fishing rod
270970864,Vintage Fishing Rod Lot 2 Piece Bamboo Style Rods,9.99,1,2026-07-24T20:19:00,33,Sports > Sporting Equipment > Fishing,fishing rod
271032271,Fishing Equipment Lot 7 Items Reels Telescopic Rod Pen Rod Utility Box,22.0,2,2026-07-25T06:58:00,54,Sports > Sporting Equipment > Fishing,fishing rod
271033925,Master Blackfinn 21 Model 2155 Saltwater Fishing Rod 6.5' Pole 25-80 Green,38.0,6,2026-07-25T07:15:08,19,Sports > Sporting Equipment > Fishing,fishing rod
270984122,Vintage Wright And McGill Stream and Lake 8.5ft 2-Piece Fishing Rod Cork Handle,8.99,1,2026-07-25T16:14:00,198,Sports > Sporting Equipment > Fishing,fishing rod
271038386,Plano #4588 Airliner Telescoping Fishing Rod Case Durable Plastic Travel 47-88'',20.5,2,2026-07-25T18:06:00,62,Sports > Sporting Equipment,fishing rod
270530790,"Shakespeare Ugly Stik GX2 4'8"" Fishing Rod, Local Hampton VA Pickup ONLY",9.99,1,2026-07-25T19:07:00,348,Sports > Sporting Equipment > Fishing,fishing rod
271168272,Fishing Rod and Reel Combo Lot 4 Abu Garcia Max X Ugly Stik Pro ICE Spinning,31.5,8,2026-07-25T19:57:00,87,Sports > Sporting Equipment > Fishing,fishing rod
271207866,Martin MS-18 Fishing Rod and Reel Combo 4.5 Foot 132cm Spinning Reel,10.99,2,2026-07-25T20:40:00,87,Sports > Sporting Equipment > Fishing,fishing rod
271639662,"Shakspear Ugly Stink Fishing Rod 72"" x 7""",19.0,5,2026-07-26T18:11:00,26,Sports > Sporting Equipment > Fishing,fishing rod
271401468,South Bend Classic II Fishing Rod 7 Foot 2 Piece Fiberglass Spinning 1-238-270,9.99,1,2026-07-26T18:15:00,346,Sports > Sporting Equipment > Fishing,fishing rod
270530806,Daiwa Beefstick Fishing Rod W/ A Red & Black Design,9.99,1,2026-07-26T19:02:00,348,Sports > Sporting Equipment > Fishing,fishing rod
270531609,Custom Rod Builder Products CRB Fishing Rod,9.99,1,2026-07-26T19:04:00,348,Sports > Sporting Equipment > Fishing,fishing rod
271417160,Vintage True Temper Champion Metallic Fishing Rod,7.79,1,2026-07-26T19:19:00,46,Sports > Sporting Equipment > Fishing,fishing rod
271456676,"New / Old Stock Unused  Eagle Claw ""Trailmaster"" 6'9"" Fishing Rod in Orig. Case",146.0,24,2026-07-27T15:00:00,357,Sports > Sporting Equipment > Fishing,fishing rod
271107629,"Penn Sabre 6'7"" Fishing Rod with Okuma Catalina Lever Drag Reel Saltwater",21.0,3,2026-07-27T16:03:00,12,Sports > Sporting Equipment > Fishing,fishing rod
271234114,Coca-Cola Brand Fishing Reel and Rod Combo w/ Original Packaging,8.99,1,2026-07-27T16:04:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271235980,"Wall Hanging Wooden Fish with Fishing Rod Decor - ""My Big Catch""",7.5,1,2026-07-27T16:06:00,19,For The Home > Home Decor,fishing rod
271234567,4lb. Grab-Bag Fishing Reel Set with Rod - Various Models,8.99,1,2026-07-27T16:11:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271268914,Challenger Polar Fishing Rod & Reel Combo - Size Short (approx 29.5 Inch Rod),12.99,1,2026-07-27T18:07:00,89,Sports > Sporting Equipment,fishing rod
271506125,"Redington Fly Fishing Rod with Cahill Reel, Lures, Flies Lot 3 Pounds",81.0,10,2026-07-27T18:19:00,8,Sports > Sporting Equipment > Fishing,fishing rod
271188905,Plusino Fishing Rod Holder with Adjustable Clamp,24.95,1,2026-07-27T19:02:00,122,Sports > Sporting Equipment > Fishing,fishing rod
271178769,"Tebco Combo Fishing Rod, 202 Fishing Reel, & Disney Fairys Children's Pole",8.99,1,2026-07-27T19:05:00,348,Sports > Sporting Equipment > Fishing,fishing rod
271779246,Calypso Deep Sea Fishing Rod & Reel,6.99,1,2026-07-27T20:02:00,148,Sports > Sporting Equipment > Fishing,fishing rod
271449356,Scientific Anglers Fly Fishing Rod Two Piece With Case,35.0,7,2026-07-27T20:29:00,73,Sports > Sporting Equipment > Fishing,fishing rod
271470306,Shimano & More Fishing Rods,25.0,3,2026-07-27T20:57:00,75,Sports > Sporting Equipment > Fishing,fishing rod
271339222,2pc Lamiglas Graphite S86MS 8.5' Fishing Rod,33.99,9,2026-07-28T16:13:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271214634,Abu Garcia Carbon Gray Conolon Fishing Rod 7' Medium Heavy Action,11.0,2,2026-07-28T17:00:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271744348,"Shimano RX 4000FA Spinning Reel with Shimano FX-66M 6'6"" Fishing Rod Combo",19.99,1,2026-07-28T18:04:00,8,Sports > Sporting Equipment > Fishing,fishing rod
271602754,Plusinno Black Fishing Rod Combo Kit As-is,12.0,3,2026-07-28T18:22:00,47,Sports > Sporting Equipment > Fishing,fishing rod
271598723,Vintage Grampus Split Bamboo Fishing Rod Set Kiraku & Co  w/Wooden Case,36.0,12,2026-07-28T18:35:00,192,Sports > Sporting Equipment > Fishing,fishing rod
271618043,"South Bend ""Worm Gear"" & More! Fishing Rods Mixed Lot",15.99,1,2026-07-28T18:39:00,75,Sports > Sporting Equipment > Fishing,fishing rod
271308810,Black and Red Meteor 5 Piece Collapsible Fishing Rod 14.5 Foot,16.0,2,2026-07-28T19:01:00,15,Sports > Sporting Equipment > Fishing,fishing rod
271618187,Peetz Fishing Rod,15.99,1,2026-07-28T19:17:00,75,Sports > Sporting Equipment > Fishing,fishing rod
271297969,Shakespeare Wonderod RED Fly Fishing Rod & Case,17.0,4,2026-07-28T19:25:00,56,Miscellaneous,fishing rod
271421757,Vintage NGK Apollo 3.6 Glass Fishing Rod 3-Piece 12ft Ceramic Guides,34.94,1,2026-07-28T19:30:00,122,Sports > Sporting Equipment > Fishing,fishing rod
271294988,"Shimano, Shakespeare, Berkley, Maxtec, Cabela's+ 8pc Fishing Rods & 2 Reels PUO",19.99,5,2026-07-28T19:46:00,106,Sports > Sporting Equipment > Fishing,fishing rod
270842059,Vintage Silaflex S-85-2 2-Piece Fishing Rod with Cork Handle,14.95,1,2026-07-28T19:56:00,12,Sports > Sporting Equipment > Fishing,fishing rod
271301338,Vintage Fly Fishing Black Rod & Case,11.99,3,2026-07-28T19:57:00,56,Miscellaneous,fishing rod
271298674,Eagle Claw Fly Fishing Brown Rod & Case,23.0,4,2026-07-28T20:16:00,56,Miscellaneous,fishing rod
271304654,Vintage South Bend Fly Fishing Brown Rod & Case,40.99,11,2026-07-28T20:34:00,56,Miscellaneous,fishing rod
271500688,Multi Backpacks Fishing Axis Fishing Backpack with Rod Holder,51.0,16,2026-07-29T16:17:00,43,Sports > Sporting Equipment > Fishing,fishing rod
271375908,Okuma CQ-S-70 Fishing Rod 7ft 2-Piece Pole with Granite 30 Spinning Reel,9.99,1,2026-07-29T17:00:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271457743,Bass Pro Shops 2pc Detachable Pole Mega Cast Fishing Rod 4-Bearing System -Fair,16.0,3,2026-07-29T17:25:00,106,Sports > Sporting Equipment > Fishing,fishing rod
271726513,"Roddy, R2F & More! Fishing Reels (4.4 Lbs.)",41.0,2,2026-07-29T18:32:00,75,Sports > Sporting Equipment > Fishing,fishing rod
271437546,Rod Carpenter Original Watercolor of a Person Fishing Coastal Seascape,8.99,2,2026-07-29T18:38:00,11,Art > Paintings,fishing rod
271460379,Echo Base Fly Fishing Rod 4-Piece | With Case & Sock,66.0,11,2026-07-29T18:47:00,48,Sports > Sporting Equipment > Fishing,fishing rod
271698438,"Vintage 1970s St. Croix ""The Fishing Machine"" 5 Foot Telescopic Rod & Reel Combo",13.99,1,2026-07-29T19:31:00,376,Sports > Sporting Equipment > Fishing,fishing rod
271725727,Kid Casters Hello Kitty & More! Fishing Rods Mixed Lot (3),15.99,1,2026-07-29T19:35:00,75,Sports > Sporting Equipment > Fishing,fishing rod
271722388,"Roddy ""Pro"" Fishing Rods & Storage Tube",22.99,3,2026-07-29T20:02:00,75,Sports > Sporting Equipment > Fishing,fishing rod
271471151,Plusinno Fishing Rod & Reel Combo Set w/ Case,10.99,2,2026-07-29T20:27:00,120,Sports > Sporting Equipment > Fishing,fishing rod
271657649,Eagle Claw Powerlight 8.5 Ft Spinning Rod Wright & McGill Yellow Fishing Pole,11.0,2,2026-07-30T16:07:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271657006,Vintage South Bend 10ft Fishing Rod 2-Piece Pole Black/Yellow,8.5,1,2026-07-30T16:09:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271657216,Zebco 33 Spincast 6ft Fishing Pole Rod and Reel Set Medium Action Pink,8.5,1,2026-07-30T16:14:00,19,Sports > Sporting Equipment > Fishing,fishing rod
271649614,Shakespeare Tiger TIGRBS50 Spinning Rod and Reel Combo Heavy Duty Fishing Pole,9.97,1,2026-07-30T18:27:00,2,Sports > Sporting Equipment > Fishing,fishing rod
271565024,Ranger Products Fishing Gear Set Green Black Silver Tackle Box Net Reels Lures,14.99,1,2026-07-30T18:34:00,89,Sports > Sporting Equipment > Fishing,fishing rod
271806149,Master Graphite Composite Fishing Rod Model: 3210RD,14.99,1,2026-07-30T18:36:00,26,Sports > Sporting Equipment > Fishing,fishing rod
271582201,"Vintage Gold-Tone Fishing Rod Reel Bass Tie Clip 2.5"" Enamel Accents",9.99,1,2026-07-30T18:39:00,341,Jewelry & Gemstones > Men's Accessories,fishing rod
271583591,L.L.Bean Travel Fishing Combo Set Spin Rod Fly Rod Reels Tackle Boxes Case,166.0,26,2026-07-30T18:58:00,2,Sports > Sporting Equipment > Fishing,fishing rod
271582275,Approx. 84.25'' Long Offshore Angler Frigate Fishing Rod With Reel,11.0,4,2026-07-30T19:04:00,348,Sports > Sporting Equipment > Fishing,fishing rod
271580356,67in Quantum Lite Graphite Fishing Rod LOCAL HAMPTON VA PICKUP,8.99,1,2026-07-30T19:14:00,348,Sports > Sporting Equipment > Fishing,fishing rod
271967552,Vintage Wright & Mcgill Gold Eagle 4 Piece Trailmaster Fishing Rod,65.0,13,2026-07-30T20:44:00,148,Sports > Sporting Equipment > Fishing,fishing rod
